gene1.1	gene1_v2.1
gene_c1_21850V3.1	gene_s257_104V2.1
gene_c1_21860V3.1	gene_s257_105V2.1
gene_c1_21890V3.1	gene_s257_108V2.1
gene_c1_21900V3.1	
gene_c1_21910V3.1	
gene_c1_21920V3.1	gene_s257_111V2.1
gene_c1_21950V3.1	gene_s257_115V2.1;gene_s7016_1V2.1
gene_c1_21960V3.1	
gene_c1_21970V3.1	
gene_c1_21980V3.1	
gene_c1_22040V3.1	gene_s59_369V2.1
gene_c1_22060V3.1	gene_s59_365V2.1;gene_s59_367V2.1
gene_c1_22066V3.1	gene_s59_365V2.1;gene_s59_367V2.1
gene_c1_22069V3.1	gene_s59_367V2.1
gene_c1_22090V3.1	gene_s59_361V2.1;gene_s59_362V2.1
gene_c1_22100V3.1	gene_s59_359V2.1
gene_c1_2210V3.1	gene_s346_35V2.1;gene_s445_19V2.1
gene_c1_22110V3.1	gene_s59_357V2.1
gene_c1_22120V3.1	gene_s59_356V2.1
gene_c1_22130V3.1	gene_s59_355V2.1
gene_c1_22150V3.1	gene_s59_354V2.1
gene_c1_22160V3.1	
gene_c1_22180V3.1	gene_s59_351V2.1
gene_c1_22185V3.1	gene_s59_351V2.1
gene_c1_22200V3.1	gene_s59_349V2.1
gene_c1_2220V3.1	gene_s346_33V2.1
gene_c1_22210V3.1	gene_s59_348V2.1
gene_c1_22220V3.1	gene_s59_347V2.1
gene_c1_22230V3.1	gene_s59_346V2.1
gene_c1_22240V3.1	gene_s59_345V2.1
gene_c1_22260V3.1	gene_s59_343V2.1
gene_c1_22270V3.1	gene_s59_342V2.1
gene_c1_22290V3.1	
gene_c1_22300V3.1	gene_s59_339V2.1
gene_c1_22321V3.1	
gene_c1_22360V3.1	gene_s59_338V2.1
gene_c1_22410V3.1	gene_s59_333V2.1
gene_c1_22440V3.1	gene_s59_329V2.1;gene_s59_330V2.1
gene_c1_22450V3.1	gene_s59_328V2.1
gene_c1_22470V3.1	gene_s59_326V2.1
gene_c1_22480V3.1	gene_s59_325V2.1
gene_c1_22490V3.1	gene_s59_322V2.1
gene_c1_22500V3.1	gene_s59_321V2.1
gene_c1_22510V3.1	gene_s59_320V2.1
gene_c1_22520V3.1	gene_s59_319V2.1
gene_c1_22530V3.1	gene_s59_318V2.1
gene_c1_22540V3.1	gene_s59_317V2.1
gene_c1_22560V3.1	gene_s59_314V2.1
gene_c1_22570V3.1	gene_s59_312V2.1
gene_c1_22590V3.1	gene_s59_311V2.1
gene_c1_22600V3.1	gene_s59_308V2.1;gene_s59_309V2.1
gene_c1_22610V3.1	
gene_c1_22620V3.1	gene_s59_306V2.1;gene_s59_307V2.1
gene_c1_22640V3.1	gene_s59_305V2.1
gene_c1_22650V3.1	gene_s59_304V2.1
gene_c1_22660V3.1	gene_s59_301V2.1
gene_c1_22690V3.1	gene_s59_300V2.1
gene_c1_2270V3.1	gene_s346_29V2.1
gene_c1_22710V3.1	gene_s59_296V2.1
gene_c1_22720V3.1	gene_s59_294V2.1;gene_s59_295V2.1
gene_c1_22730V3.1	gene_s59_294V2.1
gene_c1_22750V3.1	gene_s59_293V2.1
gene_c1_22760V3.1	
gene_c1_22770V3.1	
gene_c1_22780V3.1	gene_s59_289V2.1
gene_c1_22790V3.1	gene_s59_291V2.1
gene_c1_22810V3.1	gene_s59_288V2.1;gene_s59_289V2.1;gene_s59_290V2.1;gene_s59_291V2.1
gene_c1_22820V3.1	gene_s59_287V2.1
gene_c1_22851V3.1	
gene_c1_22860V3.1	gene_s59_284V2.1
gene_c1_22880V3.1	gene_s59_282V2.1
gene_c1_22890V3.1	gene_s59_282V2.1
gene_c1_22900V3.1	gene_s59_281V2.1
gene_c1_22930V3.1	gene_s59_275V2.1
gene_c1_22940V3.1	
gene_c1_22950V3.1	gene_s59_272V2.1
gene_c1_22970V3.1	gene_s59_271V2.1
gene_c1_23000V3.1	gene_s59_267V2.1;gene_s59_268V2.1
gene_c1_23010V3.1	gene_s59_264V2.1;gene_s59_265V2.1
gene_c1_23020V3.1	gene_s59_264V2.1;gene_s59_265V2.1
gene_c1_23030V3.1	
gene_c1_23040V3.1	gene_s59_259V2.1
gene_c1_23090V3.1	gene_s59_257V2.1
gene_c1_23120V3.1	gene_s59_252V2.1
gene_c1_23130V3.1	
gene_c1_23140V3.1	gene_s59_251V2.1;gene_s59_252V2.1
gene_c1_23150V3.1	gene_s59_250V2.1
gene_c1_23160V3.1	gene_s59_249V2.1
gene_c1_23169V3.1	gene_s59_248V2.1
gene_c1_23170V3.1	gene_s59_246V2.1;gene_s59_248V2.1
gene_c1_23190V3.1	gene_s59_245V2.1
gene_c1_23200V3.1	
gene_c1_23220V3.1	
gene_c1_23250V3.1	gene_s59_238V2.1
gene_c1_23260V3.1	gene_s59_236V2.1
gene_c1_23300V3.1	gene_s59_232V2.1
gene_c1_23330V3.1	
gene_c1_23331V3.1	
gene_c1_23349V3.1	
gene_c1_23350V3.1	
gene_c1_23370V3.1	gene_s59_224V2.1
gene_c1_23380V3.1	gene_s59_223V2.1
gene_c1_2340V3.1	gene_s346_26V2.1
gene_c1_23410V3.1	gene_s59_217V2.1;gene_s59_218V2.1
gene_c1_23426V3.1	
gene_c1_23449V3.1	gene_s59_213V2.1
gene_c1_23460V3.1	gene_s59_212V2.1
gene_c1_23490V3.1	gene_s59_209V2.1
gene_c1_2350V3.1	gene_s346_25V2.1
gene_c1_23520V3.1	gene_s59_208V2.1
gene_c1_23530V3.1	gene_s59_207V2.1
gene_c1_23558V3.1	gene_s59_205V2.1
gene_c1_23581V3.1	
gene_c1_23590V3.1	gene_s59_199V2.1
gene_c1_23600V3.1	gene_s59_196V2.1
gene_c1_23610V3.1	gene_s59_195V2.1
gene_c1_23611V3.1	gene_s59_195V2.1
gene_c1_23620V3.1	gene_s59_192V2.1
gene_c1_23670V3.1	gene_s59_188V2.1;gene_s59_189V2.1
gene_c1_23680V3.1	gene_s59_186V2.1
gene_c1_23700V3.1	gene_s59_183V2.1
gene_c1_23750V3.1	gene_s59_181V2.1
gene_c1_23760V3.1	gene_s59_180V2.1
gene_c1_23790V3.1	gene_s59_175V2.1
gene_c1_23810V3.1	gene_s59_173V2.1
gene_c1_23830V3.1	gene_s59_169V2.1
gene_c1_23850V3.1	gene_s59_167V2.1
gene_c1_23870V3.1	gene_s59_165V2.1
gene_c1_23890V3.1	
gene_c1_23900V3.1	gene_s59_163V2.1
gene_c1_2390V3.1	gene_s346_22V2.1
gene_c1_23920V3.1	gene_s59_161V2.1
gene_c1_23930V3.1	gene_s59_160V2.1
gene_c1_23940V3.1	gene_s59_158V2.1
gene_c1_23960V3.1	gene_s59_154V2.1
gene_c1_23970V3.1	gene_s59_152V2.1
gene_c1_23980V3.1	gene_s59_151V2.1
gene_c1_23990V3.1	gene_s59_150V2.1;gene_s59_151V2.1
gene_c1_24000V3.1	gene_s59_148V2.1
gene_c1_2400V3.1	gene_s346_21V2.1
gene_c1_24020V3.1	gene_s59_145V2.1;gene_s59_146V2.1
gene_c1_24070V3.1	gene_s59_141V2.1
gene_c1_24080V3.1	gene_s59_141V2.1
gene_c1_24090V3.1	gene_s59_140V2.1
gene_c1_24110V3.1	gene_s59_135V2.1
gene_c1_24111V3.1	gene_s59_135V2.1
gene_c1_24120V3.1	gene_s59_132V2.1;gene_s59_133V2.1
gene_c1_2420V3.1	gene_s346_19V2.1
gene_c1_24220V3.1	gene_s59_127V2.1
gene_c1_24280V3.1	gene_s59_125V2.1
gene_c1_24295V3.1	
gene_c1_24300V3.1	gene_s59_122V2.1
gene_c1_24320V3.1	gene_s59_121V2.1
gene_c1_24330V3.1	gene_s59_120V2.1
gene_c1_24340V3.1	
gene_c1_24350V3.1	gene_s59_117V2.1
gene_c1_24409V3.1	
gene_c1_24420V3.1	gene_s59_112V2.1
gene_c1_24440V3.1	gene_s59_111V2.1
gene_c1_24490V3.1	
gene_c1_24500V3.1	gene_s59_101V2.1;gene_s59_102V2.1
gene_c1_2450V3.1	gene_s346_18V2.1
gene_c1_24530V3.1	gene_s59_97V2.1;gene_s59_98V2.1
gene_c1_24550V3.1	gene_s59_95V2.1;gene_s59_96V2.1;gene_s59_97V2.1
gene_c1_24560V3.1	gene_s59_93V2.1
gene_c1_24570V3.1	
gene_c1_24590V3.1	gene_s59_92V2.1
gene_c1_24600V3.1	gene_s59_88V2.1;gene_s59_90V2.1
gene_c1_2460V3.1	gene_s346_18V2.1
gene_c1_24610V3.1	
gene_c1_24640V3.1	gene_s59_88V2.1
gene_c1_24660V3.1	
gene_c1_24700V3.1	
gene_c1_24720V3.1	
gene_c1_24730V3.1	gene_s59_79V2.1
gene_c1_24760V3.1	gene_s59_78V2.1
gene_c1_24779V3.1	gene_s59_74V2.1
gene_c1_24790V3.1	gene_s59_73V2.1
gene_c1_24800V3.1	gene_s59_72V2.1
gene_c1_24820V3.1	gene_s59_71V2.1
gene_c1_24830V3.1	gene_s59_69V2.1
gene_c1_24840V3.1	gene_s59_67V2.1
gene_c1_24850V3.1	gene_s59_66V2.1
gene_c1_24880V3.1	gene_s59_63V2.1
gene_c1_24890V3.1	gene_s59_62V2.1
gene_c1_24894V3.1	gene_s59_62V2.1
gene_c1_24900V3.1	
gene_c1_24910V3.1	
gene_c1_24930V3.1	gene_s59_56V2.1
gene_c1_24950V3.1	gene_s59_55V2.1
gene_c1_24960V3.1	gene_s59_55V2.1
gene_c1_24980V3.1	gene_s59_53V2.1
gene_c1_25000V3.1	gene_s59_51V2.1
gene_c1_25020V3.1	
gene_c1_25040V3.1	
gene_c1_25060V3.1	gene_s59_44V2.1
gene_c1_25070V3.1	gene_s59_42V2.1
gene_c1_25080V3.1	gene_s59_40V2.1
gene_c1_25090V3.1	gene_s59_35V2.1
gene_c1_250V3.1	
gene_c1_25100V3.1	gene_s59_33V2.1;gene_s59_34V2.1
gene_c1_2510V3.1	gene_s346_15V2.1
gene_c1_25110V3.1	gene_s59_33V2.1
gene_c1_25128V3.1	
gene_c1_25150V3.1	gene_s59_30V2.1;gene_s59_31V2.1
gene_c1_25160V3.1	gene_s59_29V2.1
gene_c1_25190V3.1	gene_s59_25V2.1
gene_c1_25208V3.1	
gene_c1_2520V3.1	gene_s346_14V2.1
gene_c1_25220V3.1	gene_s59_20V2.1
gene_c1_25230V3.1	gene_s59_17V2.1
gene_c1_25240V3.1	gene_s59_16V2.1
gene_c1_25250V3.1	gene_s59_14V2.1;gene_s59_15V2.1
gene_c1_25260V3.1	gene_s59_14V2.1;gene_s59_15V2.1
gene_c1_25280V3.1	gene_s59_12V2.1
gene_c1_25290V3.1	gene_s59_11V2.1
gene_c1_25330V3.1	gene_s21_4V2.1
gene_c1_25390V3.1	
gene_c1_25400V3.1	gene_s21_13V2.1
gene_c1_2540V3.1	gene_s346_13V2.1
gene_c1_25410V3.1	gene_s21_14V2.1
gene_c1_25420V3.1	gene_s21_17V2.1
gene_c1_25430V3.1	gene_s21_17V2.1;gene_s21_18V2.1
gene_c1_25450V3.1	gene_s21_20V2.1
gene_c1_25470V3.1	gene_s21_22V2.1
gene_c1_25570V3.1	gene_s21_27V2.1
gene_c1_25590V3.1	
gene_c1_25610V3.1	
gene_c1_25640V3.1	gene_s21_30V2.1
gene_c1_25660V3.1	gene_s21_32V2.1
gene_c1_25680V3.1	gene_s21_33V2.1;gene_s21_34V2.1;gene_s21_35V2.1
gene_c1_25700V3.1	gene_s21_36V2.1
gene_c1_25750V3.1	gene_s21_43V2.1
gene_c1_25760V3.1	gene_s21_45V2.1
gene_c1_25770V3.1	gene_s21_46V2.1
gene_c1_25790V3.1	gene_s21_48V2.1;gene_s21_49V2.1
gene_c1_25820V3.1	gene_s21_54V2.1;gene_s21_61V2.1
gene_c1_25850V3.1	gene_s21_61V2.1
gene_c1_25860V3.1	
gene_c1_25870V3.1	
gene_c1_2590V3.1	gene_s346_5V2.1
gene_c1_25910V3.1	
gene_c1_25920V3.1	gene_s21_66V2.1
gene_c1_25930V3.1	gene_s21_67V2.1
gene_c1_25940V3.1	
gene_c1_25950V3.1	gene_s21_68V2.1
gene_c1_25959V3.1	gene_s21_75V2.1
gene_c1_25970V3.1	gene_s21_76V2.1;gene_s21_77V2.1
gene_c1_25980V3.1	gene_s21_77V2.1
gene_c1_25990V3.1	
gene_c1_26000V3.1	
gene_c1_26030V3.1	gene_s21_79V2.1
gene_c1_26060V3.1	gene_s21_83V2.1
gene_c1_26070V3.1	
gene_c1_26180V3.1	gene_s21_95V2.1
gene_c1_26200V3.1	gene_s21_97V2.1
gene_c1_26220V3.1	gene_s21_100V2.1
gene_c1_26240V3.1	gene_s21_101V2.1
gene_c1_26250V3.1	gene_s21_102V2.1
gene_c1_26260V3.1	gene_s21_104V2.1
gene_c1_26270V3.1	gene_s21_105V2.1
gene_c1_26280V3.1	gene_s21_106V2.1
gene_c1_26350V3.1	gene_s21_109V2.1
gene_c1_2650V3.1	
gene_c1_26530V3.1	gene_s21_125V2.1
gene_c1_26540V3.1	gene_s21_126V2.1
gene_c1_26600V3.1	gene_s21_128V2.1
gene_c1_26610V3.1	gene_s21_130V2.1
gene_c1_26660V3.1	gene_s21_132V2.1
gene_c1_26670V3.1	
gene_c1_26680V3.1	gene_s21_134V2.1
gene_c1_26700V3.1	gene_s21_136V2.1
gene_c1_26720V3.1	gene_s21_137V2.1
gene_c1_26730V3.1	gene_s21_138V2.1
gene_c1_26740V3.1	gene_s21_139V2.1
gene_c1_26750V3.1	gene_s21_140V2.1
gene_c1_26770V3.1	gene_s21_141V2.1;gene_s21_142V2.1
gene_c1_26780V3.1	gene_s21_141V2.1;gene_s21_143V2.1
gene_c1_26810V3.1	
gene_c1_26830V3.1	
gene_c1_26860V3.1	gene_s21_149V2.1
gene_c1_26880V3.1	gene_s21_150V2.1;gene_s21_151V2.1
gene_c1_26899V3.1	gene_s21_152V2.1
gene_c1_26930V3.1	gene_s21_154V2.1
gene_c1_26960V3.1	gene_s21_157V2.1
gene_c1_26970V3.1	
gene_c1_26980V3.1	gene_s21_158V2.1
gene_c1_27000V3.1	gene_s21_159V2.1
gene_c1_2700V3.1	
gene_c1_27010V3.1	gene_s21_160V2.1
gene_c1_27020V3.1	gene_s21_161V2.1
gene_c1_27050V3.1	gene_s21_163V2.1;gene_s21_165V2.1
gene_c1_27060V3.1	gene_s21_165V2.1
gene_c1_270V3.1	
gene_c1_2710V3.1	
gene_c1_27120V3.1	
gene_c1_27140V3.1	
gene_c1_27150V3.1	gene_s21_172V2.1;gene_s21_175V2.1
gene_c1_27160V3.1	gene_s21_177V2.1
gene_c1_27170V3.1	gene_s21_178V2.1;gene_s21_179V2.1
gene_c1_27180V3.1	gene_s21_182V2.1
gene_c1_27190V3.1	gene_s21_183V2.1
gene_c1_27230V3.1	gene_s21_190V2.1
gene_c1_27270V3.1	gene_s21_194V2.1
gene_c1_27300V3.1	gene_s21_198V2.1;gene_s21_199V2.1;gene_s21_200V2.1
gene_c1_2730V3.1	
gene_c1_27330V3.1	gene_s21_201V2.1
gene_c1_27360V3.1	gene_s21_206V2.1
gene_c1_27361V3.1	
gene_c1_27370V3.1	gene_s21_208V2.1
gene_c1_2740V3.1	
gene_c1_27420V3.1	
gene_c1_27440V3.1	gene_s21_214V2.1
gene_c1_27480V3.1	gene_s21_218V2.1
gene_c1_27500V3.1	gene_s21_221V2.1
gene_c1_27510V3.1	gene_s21_222V2.1
gene_c1_27530V3.1	gene_s21_227V2.1;gene_s21_228V2.1;gene_s21_229V2.1
gene_c1_27550V3.1	gene_s21_229V2.1
gene_c1_27630V3.1	gene_s21_239V2.1
gene_c1_27670V3.1	gene_s21_243V2.1
gene_c1_2770V3.1	
gene_c1_27710V3.1	gene_s21_247V2.1;gene_s21_249V2.1
gene_c1_27760V3.1	gene_s21_253V2.1
gene_c1_27779V3.1	gene_s21_253V2.1
gene_c1_27810V3.1	gene_s21_255V2.1
gene_c1_27830V3.1	gene_s21_256V2.1
gene_c1_27850V3.1	gene_s21_257V2.1;gene_s21_258V2.1
gene_c1_27860V3.1	gene_s21_258V2.1
gene_c1_27870V3.1	gene_s21_259V2.1;gene_s21_260V2.1
gene_c1_27900V3.1	gene_s21_262V2.1
gene_c1_27910V3.1	
gene_c1_27930V3.1	
gene_c1_27960V3.1	
gene_c1_27970V3.1	gene_s21_268V2.1
gene_c1_27980V3.1	gene_s21_269V2.1
gene_c1_27990V3.1	gene_s21_270V2.1
gene_c1_28001V3.1	gene_s21_270V2.1
gene_c1_28010V3.1	gene_s21_271V2.1
gene_c1_28020V3.1	
gene_c1_28030V3.1	gene_s21_276V2.1
gene_c1_28050V3.1	
gene_c1_28060V3.1	gene_s21_282V2.1
gene_c1_28090V3.1	gene_s21_285V2.1
gene_c1_280V3.1	gene_s283_35V2.1
gene_c1_28110V3.1	gene_s21_286V2.1
gene_c1_28150V3.1	
gene_c1_28163V3.1	
gene_c1_28170V3.1	
gene_c1_28191V3.1	
gene_c1_28200V3.1	gene_s21_294V2.1
gene_c1_28210V3.1	gene_s21_298V2.1
gene_c1_28220V3.1	gene_s21_299V2.1
gene_c1_28260V3.1	gene_s21_302V2.1
gene_c1_28300V3.1	gene_s21_307V2.1
gene_c1_2830V3.1	
gene_c1_28310V3.1	gene_s21_308V2.1
gene_c1_28320V3.1	gene_s21_309V2.1
gene_c1_28340V3.1	gene_s21_310V2.1;gene_s21_311V2.1
gene_c1_28350V3.1	gene_s21_310V2.1;gene_s21_311V2.1
gene_c1_28370V3.1	gene_s21_315V2.1
gene_c1_28390V3.1	gene_s21_318V2.1
gene_c1_283V3.1	
gene_c1_2841V3.1	
gene_c1_28420V3.1	
gene_c1_28430V3.1	gene_s21_320V2.1
gene_c1_28460V3.1	gene_s21_324V2.1
gene_c1_28471V3.1	gene_s21_325V2.1
gene_c1_28480V3.1	gene_s21_327V2.1
gene_c1_28510V3.1	gene_s21_329V2.1;gene_s21_330V2.1
gene_c1_28520V3.1	gene_s21_329V2.1
gene_c1_28560V3.1	gene_s21_335V2.1
gene_c1_28610V3.1	gene_s21_342V2.1
gene_c1_28630V3.1	gene_s21_344V2.1
gene_c1_28640V3.1	gene_s21_347V2.1
gene_c1_28670V3.1	gene_s21_350V2.1
gene_c1_28680V3.1	gene_s21_351V2.1
gene_c1_28690V3.1	gene_s21_352V2.1;gene_s21_353V2.1
gene_c1_28730V3.1	gene_s21_356V2.1
gene_c1_28740V3.1	gene_s21_356V2.1
gene_c1_28750V3.1	gene_s21_358V2.1
gene_c1_28760V3.1	gene_s21_361V2.1
gene_c1_28770V3.1	gene_s21_362V2.1
gene_c1_28780V3.1	gene_s21_363V2.1
gene_c1_28790V3.1	gene_s21_364V2.1
gene_c1_2880V3.1	
gene_c1_28820V3.1	gene_s21_365V2.1
gene_c1_28840V3.1	gene_s21_370V2.1
gene_c1_28860V3.1	
gene_c1_28870V3.1	
gene_c1_28880V3.1	gene_s21_372V2.1
gene_c1_28891V3.1	
gene_c1_28900V3.1	gene_s21_375V2.1
gene_c1_28930V3.1	gene_s21_379V2.1
gene_c1_28940V3.1	
gene_c1_28970V3.1	gene_s21_381V2.1
gene_c1_28980V3.1	gene_s21_383V2.1;gene_s21_384V2.1
gene_c1_28990V3.1	gene_s21_384V2.1
gene_c1_29020V3.1	gene_s21_386V2.1
gene_c1_29030V3.1	gene_s21_387V2.1
gene_c1_29050V3.1	gene_s21_388V2.1
gene_c1_29070V3.1	gene_s21_390V2.1;gene_s6118_1V2.1
gene_c1_29080V3.1	gene_s21_391V2.1
gene_c1_29082V3.1	gene_s21_391V2.1
gene_c1_29090V3.1	gene_s21_393V2.1
gene_c1_290V3.1	
gene_c1_29130V3.1	gene_s21_396V2.1
gene_c1_29150V3.1	gene_s21_397V2.1
gene_c1_29160V3.1	gene_s21_398V2.1
gene_c1_29170V3.1	gene_s21_400V2.1;gene_s21_401V2.1
gene_c1_29179V3.1	gene_s21_401V2.1
gene_c1_2920V3.1	
gene_c1_29260V3.1	gene_s21_405V2.1
gene_c1_29300V3.1	gene_s21_407V2.1
gene_c1_29330V3.1	gene_s21_410V2.1
gene_c1_29340V3.1	gene_s21_412V2.1
gene_c1_29350V3.1	gene_s21_412V2.1
gene_c1_29360V3.1	gene_s21_413V2.1
gene_c1_29380V3.1	gene_s21_414V2.1
gene_c1_29390V3.1	gene_s21_415V2.1
gene_c1_29420V3.1	gene_s21_416V2.1
gene_c1_29440V3.1	gene_s21_417V2.1
gene_c1_29460V3.1	gene_s21_418V2.1
gene_c1_29470V3.1	gene_s21_419V2.1
gene_c1_29490V3.1	
gene_c1_29500V3.1	gene_s21_423V2.1
gene_c1_29560V3.1	gene_s171_160V2.1;gene_s171_161V2.1
gene_c1_29590V3.1	gene_s171_158V2.1
gene_c1_29600V3.1	gene_s171_155V2.1;gene_s171_156V2.1
gene_c1_2960V3.1	
gene_c1_29610V3.1	gene_s171_155V2.1;gene_s171_156V2.1
gene_c1_29630V3.1	gene_s171_153V2.1
gene_c1_29650V3.1	gene_s171_150V2.1
gene_c1_29660V3.1	gene_s171_148V2.1;gene_s171_149V2.1
gene_c1_29680V3.1	
gene_c1_29690V3.1	
gene_c1_29700V3.1	gene_s171_146V2.1
gene_c1_29710V3.1	
gene_c1_29770V3.1	
gene_c1_2980V3.1	
gene_c1_29810V3.1	gene_s171_138V2.1;gene_s171_139V2.1
gene_c1_29830V3.1	gene_s171_138V2.1;gene_s171_139V2.1
gene_c1_29840V3.1	gene_s171_137V2.1
gene_c1_29850V3.1	gene_s171_135V2.1;gene_s171_136V2.1
gene_c1_29920V3.1	gene_s171_127V2.1;gene_s171_128V2.1
gene_c1_29930V3.1	
gene_c1_29960V3.1	gene_s171_121V2.1
gene_c1_29970V3.1	gene_s171_119V2.1
gene_c1_3000V3.1	gene_s347_10V2.1
gene_c1_30010V3.1	gene_s171_117V2.1
gene_c1_30020V3.1	
gene_c1_30040V3.1	
gene_c1_30050V3.1	
gene_c1_30080V3.1	gene_s171_111V2.1
gene_c1_30090V3.1	gene_s171_112V2.1
gene_c1_300V3.1	
gene_c1_30120V3.1	gene_s171_107V2.1
gene_c1_30130V3.1	
gene_c1_30140V3.1	gene_s171_105V2.1
gene_c1_30150V3.1	gene_s171_102V2.1
gene_c1_30210V3.1	
gene_c1_30220V3.1	gene_s171_99V2.1
gene_c1_30300V3.1	gene_s171_90V2.1
gene_c1_30310V3.1	gene_s171_90V2.1
gene_c1_30350V3.1	gene_s171_85V2.1
gene_c1_30360V3.1	gene_s171_84V2.1
gene_c1_30380V3.1	gene_s171_82V2.1
gene_c1_30400V3.1	gene_s171_81V2.1
gene_c1_3040V3.1	gene_s347_12V2.1
gene_c1_30410V3.1	gene_s171_80V2.1
gene_c1_30428V3.1	
gene_c1_30500V3.1	gene_s171_67V2.1;gene_s171_68V2.1;gene_s171_70V2.1;gene_s171_71V2.1
gene_c1_3050V3.1	
gene_c1_30530V3.1	
gene_c1_30540V3.1	gene_s171_66V2.1
gene_c1_30550V3.1	
gene_c1_30570V3.1	
gene_c1_30590V3.1	
gene_c1_3060V3.1	
gene_c1_30610V3.1	
gene_c1_30620V3.1	gene_s171_63V2.1
gene_c1_30630V3.1	gene_s171_61V2.1;gene_s171_62V2.1
gene_c1_30640V3.1	gene_s171_59V2.1;gene_s171_60V2.1
gene_c1_30660V3.1	gene_s171_56V2.1
gene_c1_30720V3.1	gene_s171_55V2.1
gene_c1_30723V3.1	
gene_c1_30730V3.1	
gene_c1_30760V3.1	gene_s171_52V2.1
gene_c1_30770V3.1	gene_s171_51V2.1
gene_c1_3077V3.1	
gene_c1_30780V3.1	
gene_c1_30790V3.1	gene_s171_48V2.1
gene_c1_30800V3.1	
gene_c1_30810V3.1	
gene_c1_30870V3.1	
gene_c1_30900V3.1	gene_s171_42V2.1
gene_c1_3090V3.1	gene_s347_16V2.1
gene_c1_30920V3.1	gene_s171_41V2.1
gene_c1_30940V3.1	gene_s171_39V2.1
gene_c1_30960V3.1	gene_s171_35V2.1;gene_s171_36V2.1
gene_c1_30970V3.1	gene_s171_32V2.1
gene_c1_30990V3.1	
gene_c1_3100V3.1	gene_s347_19V2.1
gene_c1_31020V3.1	gene_s171_30V2.1
gene_c1_31050V3.1	gene_s171_27V2.1
gene_c1_31060V3.1	
gene_c1_31068V3.1	
gene_c1_31097V3.1	
gene_c1_310V3.1	
gene_c1_31111V3.1	gene_s171_20V2.1
gene_c1_31120V3.1	gene_s171_18V2.1
gene_c1_31160V3.1	gene_s171_14V2.1
gene_c1_31190V3.1	gene_s171_11V2.1
gene_c1_31210V3.1	gene_s171_10V2.1
gene_c1_31220V3.1	gene_s171_9V2.1
gene_c1_31230V3.1	gene_s171_7V2.1;gene_s171_9V2.1
gene_c1_31250V3.1	gene_s171_1V2.1;gene_s171_5V2.1
gene_c1_31280V3.1	gene_s397_41V2.1
gene_c1_31300V3.1	
gene_c1_31360V3.1	gene_s397_39V2.1
gene_c1_31370V3.1	gene_s397_37V2.1
gene_c1_31401V3.1	gene_s397_34V2.1
gene_c1_3140V3.1	gene_s347_21V2.1
gene_c1_31420V3.1	
gene_c1_31430V3.1	
gene_c1_31440V3.1	gene_s397_32V2.1
gene_c1_31470V3.1	gene_s397_28V2.1
gene_c1_31480V3.1	
gene_c1_31509V3.1	gene_s397_23V2.1
gene_c1_3150V3.1	gene_s347_22V2.1
gene_c1_31520V3.1	gene_s397_22V2.1;gene_s397_23V2.1
gene_c1_31530V3.1	gene_s397_22V2.1
gene_c1_31540V3.1	gene_s397_21V2.1
gene_c1_31600V3.1	gene_s397_14V2.1
gene_c1_3160V3.1	gene_s347_23V2.1
gene_c1_31610V3.1	gene_s397_9V2.1
gene_c1_31630V3.1	gene_s397_8V2.1
gene_c1_31680V3.1	gene_s397_2V2.1
gene_c1_3170V3.1	gene_s347_24V2.1
gene_c1_31710V3.1	gene_s249_5V2.1
gene_c1_31720V3.1	gene_s249_3V2.1;gene_s249_4V2.1
gene_c1_31730V3.1	gene_s249_5V2.1
gene_c1_31740V3.1	gene_s249_5V2.1
gene_c1_31750V3.1	
gene_c1_31760V3.1	
gene_c1_3180V3.1	gene_s347_25V2.1
gene_c1_31830V3.1	gene_s249_15V2.1
gene_c1_31850V3.1	gene_s249_16V2.1
gene_c1_31900V3.1	gene_s249_21V2.1
gene_c1_3190V3.1	gene_s347_26V2.1
gene_c1_31910V3.1	gene_s249_22V2.1
gene_c1_31930V3.1	gene_s249_24V2.1
gene_c1_31940V3.1	gene_s249_24V2.1
gene_c1_31960V3.1	gene_s249_28V2.1
gene_c1_31970V3.1	gene_s249_28V2.1;gene_s249_29V2.1
gene_c1_31980V3.1	gene_s249_30V2.1
gene_c1_3200V3.1	gene_s347_28V2.1
gene_c1_32010V3.1	gene_s249_33V2.1
gene_c1_32020V3.1	gene_s249_33V2.1;gene_s249_34V2.1
gene_c1_32030V3.1	gene_s249_35V2.1
gene_c1_32040V3.1	gene_s249_36V2.1
gene_c1_32060V3.1	gene_s249_37V2.1
gene_c1_32070V3.1	gene_s249_38V2.1
gene_c1_32090V3.1	gene_s249_41V2.1
gene_c1_3210V3.1	gene_s347_30V2.1;gene_s347_31V2.1
gene_c1_32120V3.1	gene_s249_44V2.1;gene_s249_45V2.1
gene_c1_32170V3.1	gene_s249_49V2.1
gene_c1_32190V3.1	gene_s249_51V2.1
gene_c1_32200V3.1	gene_s249_53V2.1
gene_c1_3220V3.1	gene_s347_30V2.1;gene_s347_31V2.1
gene_c1_32210V3.1	gene_s249_54V2.1
gene_c1_32220V3.1	gene_s249_55V2.1
gene_c1_32230V3.1	gene_s249_56V2.1
gene_c1_32249V3.1	gene_s249_57V2.1
gene_c1_32260V3.1	gene_s249_58V2.1;gene_s249_59V2.1
gene_c1_32270V3.1	gene_s249_59V2.1
